input_desc,target_desc,index,match_fuzzy,score_fuzzy,match_tfidf,score_tfidf,match_embed,score_embed,match_o3
"strawberries, raw","strawberries, raw",101,"strawberry, raw",100.0,"strawberry, raw",1.0000000000000002,"strawberries, raw",0.99999934,"strawberries, raw"
"blueberries, raw","blueberries, raw",102,"blueberries, raw",100.0,"blueberries, raw",1.0,"blueberries, raw",1.0000002,"blueberries, raw"
"rice cake, cracker (include hain mini rice cakes)","rice cake, cracker (include hain mini rice cakes)",103,"rice cake, cracker (include hain mini rice cakes)",100.0,"rice cake, cracker (include hain mini rice cakes)",1.0000000000000002,"rice cake, cracker (include hain mini rice cakes)",0.9999995,"rice cake, cracker (include hain mini rice cakes)"
"oil, industrial, coconut, confection fat, typical basis for ice cream coatings","oil, industrial, coconut, confection fat, typical basis for ice cream coatings",104,"oil, industrial, coconut, confection fat, typical basis for ice cream coatings",100.0,"oil, industrial, coconut, confection fat, typical basis for ice cream coatings",1.0,"oil, industrial, coconut, confection fat, typical basis for ice cream coatings",1.0000004,"oil, industrial, coconut, confection fat, typical basis for ice cream coatings"
"crackers, whole-wheat","crackers, whole-wheat",105,"crackers, whole-wheat",100.0,"crackers, whole-wheat",1.0000000000000002,"crackers, whole-wheat",0.99999946,"crackers, whole-wheat"
"crackers, wheat, regular","crackers, wheat, regular",106,"crackers, wheat, regular",100.0,"crackers, wheat, regular",1.0000000000000002,"crackers, wheat, regular",0.9999999,"crackers, wheat, regular"
"tomatoes, red, ripe, raw, year round average","tomatoes, red, ripe, raw, year round average",107,"tomatoes, red, ripe, raw, year round average",100.0,"tomatoes, red, ripe, raw, year round average",1.0000000000000002,"tomatoes, red, ripe, raw, year round average",1.0000001,"tomatoes, red, ripe, raw, year round average"
"rice, white, long-grain, regular, raw, enriched","rice, white, long-grain, regular, raw, enriched",108,"rice, white, long-grain, regular, raw, enriched",100.0,"rice, white, long-grain, regular, raw, enriched",1.0,"rice, white, long-grain, regular, raw, enriched",1.0000007,"rice, white, long-grain, regular, raw, enriched"
"spices, cinnamon, ground","spices, cinnamon, ground",109,"spices, cinnamon, ground",100.0,"spices, cinnamon, ground",1.0,"spices, cinnamon, ground",0.99999905,"spices, cinnamon, ground"
"sugars, powdered","sugars, powdered",110,"sugars, powdered",100.0,"sugars, powdered",1.0000000000000002,"sugars, powdered",1.0000001,"sugars, powdered"
"crackers, saltines (includes oyster, soda, soup)","crackers, saltines (includes oyster, soda, soup)",111,"crackers, saltines (includes oyster, soda, soup)",100.0,"crackers, saltines (includes oyster, soda, soup)",1.0,"crackers, saltines (includes oyster, soda, soup)",0.99999976,"crackers, saltines (includes oyster, soda, soup)"
"bread, pita, whole-wheat","bread, pita, whole-wheat",112,"bread, pita, whole-wheat",100.0,"bread, pita, whole-wheat",1.0000000000000002,"bread, pita, whole-wheat",1.0000001,"bread, pita, whole-wheat"
"turnip greens, cooked, boiled, drained, without salt","turnip greens, cooked, boiled, drained, without salt",113,"turnip greens, cooked, boiled, drained, with salt",100.0,"turnip greens, cooked, boiled, drained, with salt",1.0000000000000002,"turnip greens, cooked, boiled, drained, without salt",1.0000002,"turnip greens, cooked, boiled, drained, without salt"
"balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt","balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",114,"balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",100.0,"balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",1.0,"balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",0.99999994,"balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt"
"crustaceans, crab, alaska king, imitation, made from surimi","crustaceans, crab, alaska king, imitation, made from surimi",115,"crustaceans, crab, alaska king, imitation, made from surimi",100.0,"crustaceans, crab, alaska king, imitation, made from surimi",1.0,"crustaceans, crab, alaska king, imitation, made from surimi",0.9999999,"crustaceans, crab, alaska king, imitation, made from surimi"
"rice noodles, cooked","rice noodles, cooked",116,"rice noodles, cooked",100.0,"rice noodles, cooked",1.0,"rice noodles, cooked",0.9999995,"rice noodles, cooked"
"ice creams, vanilla","ice creams, vanilla",117,"ice creams, vanilla",100.0,"ice creams, vanilla",1.0000000000000002,"ice creams, vanilla",0.9999994,"ice creams, vanilla"
"artichokes, (globe or french), cooked, boiled, drained, without salt","artichokes, (globe or french), cooked, boiled, drained, without salt",118,"artichokes, (globe or french), cooked, boiled, drained, with salt",100.0,"artichokes, (globe or french), cooked, boiled, drained, with salt",1.0,"artichokes, (globe or french), cooked, boiled, drained, without salt",1.0000005,"artichokes, (globe or french), cooked, boiled, drained, without salt"
"pizza, cheese topping, rising crust, frozen, cooked","pizza, cheese topping, rising crust, frozen, cooked",119,"pizza, cheese topping, rising crust, frozen, cooked",100.0,"pizza, cheese topping, rising crust, frozen, cooked",1.0,"pizza, cheese topping, rising crust, frozen, cooked",1.0000007,"pizza, cheese topping, rising crust, frozen, cooked"
"seaweed, agar, dried","seaweed, agar, dried",120,"seaweed, agar, dried",100.0,"seaweed, agar, dried",1.0,"seaweed, agar, dried",1.0,"seaweed, agar, dried"
"seaweed, spirulina, dried","seaweed, spirulina, dried",121,"seaweed, spirulina, dried",100.0,"seaweed, spirulina, dried",1.0,"seaweed, spirulina, dried",0.99999976,"seaweed, spirulina, dried"
"cornmeal, degermed, enriched, yellow","cornmeal, degermed, enriched, yellow",122,"cornmeal, degermed, enriched, yellow",100.0,"cornmeal, degermed, enriched, yellow",1.0000000000000002,"cornmeal, degermed, enriched, yellow",1.0000008,"cornmeal, degermed, enriched, yellow"
"frozen yogurts, flavors other than chocolate","frozen yogurts, flavors other than chocolate",123,"frozen yogurts, flavors other than chocolate",100.0,"frozen yogurts, flavors other than chocolate",1.0000000000000002,"frozen yogurts, flavors other than chocolate",0.99999976,"frozen yogurts, flavors other than chocolate"
"mushrooms, white, raw","mushrooms, white, raw",124,"mushrooms, white, raw",100.0,"mushrooms, white, raw",1.0,"mushrooms, white, raw",0.9999994,"mushrooms, white, raw"
"beverages, coffee, brewed, espresso, restaurant-prepared","coffee, brewed, espresso, restaurant-prepared",125,"coffee, brewed, espresso, restaurant-prepared",89.65517241379311,"coffee, brewed, espresso, restaurant-prepared",0.9483383817001406,"coffee, brewed, espresso, restaurant-prepared",0.9762261,"beverage, horchata, as served in restaurant"
"oil, corn, industrial and retail, all purpose salad or cooking","oil, corn, industrial and retail, all purpose salad or cooking",126,"oil, corn, industrial and retail, all purpose salad or cooking",100.0,"oil, corn, industrial and retail, all purpose salad or cooking",1.0000000000000002,"oil, corn, industrial and retail, all purpose salad or cooking",1.0000008,"oil, corn, industrial and retail, all purpose salad or cooking"
"kale, raw","kale, raw",127,"kale, raw",100.0,"kale, raw",1.0000000000000002,"kale, raw",0.9999997,"kale, raw"
"potatoes, baked, flesh, without salt","potatoes, baked, flesh, without salt",128,"potatoes, baked, flesh, without salt",100.0,"potatoes, baked, flesh, without salt",1.0000000000000002,"potatoes, baked, flesh, without salt",1.0000006,"potatoes, baked, flesh, without salt"
"milk, whole, 3.25% milkfat, without added vitamin a and vitamin d","milk, whole, 3.25% milkfat, without added vitamin a and vitamin d",129,"milk, whole, 3.25% milkfat, without added vitamin a and vitamin d",100.0,"milk, whole, 3.25% milkfat, without added vitamin a and vitamin d",1.0000000000000002,"milk, whole, 3.25% milkfat, without added vitamin a and vitamin d",0.99999964,"milk, whole, 3.25% milkfat, without added vitamin a and vitamin d"
"fat, chicken","fat, chicken",130,"fat, chicken",100.0,"fat, chicken",1.0,"fat, chicken",1.0000002,"fat, chicken"
"wheat flour, white, all-purpose, unenriched","wheat flour, white, all-purpose, unenriched",131,"wheat flour, white, all-purpose, unenriched",100.0,"wheat flour, white, all-purpose, unenriched",1.0,"wheat flour, white, all-purpose, unenriched",1.000001,"wheat flour, white, all-purpose, unenriched"
"noodles, egg, enriched, cooked","noodles, egg, cooked, enriched",132,"noodles, egg, dry, unenriched",77.55102040816327,"noodles, egg, cooked, enriched",0.7827529790022473,"noodles, egg, cooked, enriched",0.9994663,"noodles, egg, dry, enriched"
"bread, whole-wheat, commercially prepared","bread, whole-wheat, commercially prepared",133,"bread, whole-wheat, commercially prepared",100.0,"bread, whole-wheat, commercially prepared",1.0,"bread, whole-wheat, commercially prepared",0.9999999,"bread, whole-wheat, commercially prepared"
"ice creams, chocolate","ice creams, chocolate",134,"ice creams, chocolate",100.0,"ice creams, chocolate",1.0000000000000002,"ice creams, chocolate",0.99999964,"ice creams, chocolate"
"cabbage, raw","cabbage, raw",135,"cabbage, raw",100.0,"cabbage, raw",1.0000000000000002,"cabbage, raw",0.99999994,"cabbage, raw"
"crackers, crispbread, rye","crackers, crispbread, rye",136,"crackers, crispbread, rye",100.0,"crackers, crispbread, rye",1.0,"crackers, crispbread, rye",1.0000001,"crackers, crispbread, rye"
"beets, raw","beets, raw",137,"beets, raw",100.0,"beets, raw",1.0,"beets, raw",0.9999996,"beets, raw"
"beet greens, raw","beet greens, raw",138,"beet greens, raw",100.0,"beet greens, raw",1.0,"beet greens, raw",0.9999997,"beet greens, raw"
"ice creams, vanilla, light","ice creams, vanilla, light",139,"ice creams, vanilla, light",100.0,"ice creams, vanilla, light",1.0,"ice creams, vanilla, light",0.999999,"ice creams, vanilla, light"
"ice creams, vanilla, light, no sugar added","ice creams, vanilla, light, no sugar added",140,"ice creams, vanilla, light, no sugar added",100.0,"ice creams, vanilla, light, no sugar added",1.0,"ice creams, vanilla, light, no sugar added",0.99999994,"ice creams, vanilla, light, no sugar added"
"snacks, pretzels, hard, plain, salted","snacks, pretzels, hard, plain, salted",141,"snacks, pretzels, hard, plain, salted",100.0,"snacks, pretzels, hard, plain, salted",1.0000000000000002,"snacks, pretzels, hard, plain, salted",0.99999934,"snacks, pretzels, hard, plain, salted"
"ice cream cones, cake or wafer-type","ice cream cones, cake or wafer-type",142,"ice cream cones, cake or wafer-type",100.0,"ice cream cones, cake or wafer-type",1.0,"ice cream cones, cake or wafer-type",1.0000002,"ice cream cones, cake or wafer-type"
"corn, sweet, yellow, canned, whole kernel, drained solids","corn, sweet, yellow, canned, whole kernel, drained solids",143,"corn, sweet, yellow, canned, whole kernel, drained solids",100.0,"corn, sweet, yellow, canned, whole kernel, drained solids",1.0000000000000002,"corn, sweet, yellow, canned, whole kernel, drained solids",0.99999946,"corn, sweet, yellow, canned, whole kernel, drained solids"
"ravioli, meat-filled, with tomato sauce or meat sauce, canned","ravioli, meat-filled, with tomato sauce or meat sauce, canned",144,"ravioli, meat-filled, with tomato sauce or meat sauce, canned",100.0,"ravioli, meat-filled, with tomato sauce or meat sauce, canned",1.0,"ravioli, meat-filled, with tomato sauce or meat sauce, canned",0.99999994,"ravioli, meat-filled, with tomato sauce or meat sauce, canned"
"cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt","cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt",145,"cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, with salt",100.0,"cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, with salt",1.0000000000000002,"cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt",1.0000006,"cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt"
"squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt","squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",146,"squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",100.0,"squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",1.0,"squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",1.0000004,"squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt"
"beverages, tea, herb, other than chamomile, brewed","tea, herb, other than chamomile, brewed",147,"beverages, tea, herb, other than chamomile, brewed",100.0,"beverages, tea, herb, other than chamomile, brewed",1.0000000000000002,"beverages, tea, herb, other than chamomile, brewed",1.0000001,"beverages, tea, herb, other than chamomile, brewed"
"asparagus, raw","asparagus, raw",148,"asparagus, raw",100.0,"asparagus, raw",1.0,"asparagus, raw",0.99999946,"asparagus, raw"
"fast food, pizza chain, 14"" pizza, cheese topping, regular crust","fast food, pizza chain, 14"" pizza, cheese topping, regular crust",149,"fast food, pizza chain, 14"" pizza, cheese topping, regular crust",100.0,"fast food, pizza chain, 14"" pizza, cheese topping, regular crust",1.0,"fast food, pizza chain, 14"" pizza, cheese topping, regular crust",0.9999999,"fast food, pizza chain, 14"" pizza, cheese topping, regular crust"
"onions, cooked, boiled, drained, without salt","onions, cooked, boiled, drained, without salt",150,"onions, cooked, boiled, drained, with salt",100.0,"onions, cooked, boiled, drained, with salt",1.0000000000000002,"onions, cooked, boiled, drained, without salt",0.9999993,"onions, cooked, boiled, drained, without salt"
"peppers, sweet, green, cooked, boiled, drained, without salt","peppers, sweet, green, cooked, boiled, drained, without salt",151,"peppers, sweet, green, cooked, boiled, drained, without salt",100.0,"peppers, sweet, green, cooked, boiled, drained, without salt",1.0,"peppers, sweet, green, cooked, boiled, drained, without salt",0.9999998,"peppers, sweet, green, cooked, boiled, drained, without salt"
"mushrooms, white, cooked, boiled, drained, without salt","mushrooms, white, cooked, boiled, drained, without salt",152,"mushrooms, white, cooked, boiled, drained, without salt",100.0,"mushrooms, white, cooked, boiled, drained, without salt",1.0,"mushrooms, white, cooked, boiled, drained, without salt",0.99999994,"mushrooms, white, cooked, boiled, drained, without salt"
"olives, ripe, canned (small-extra large)","olives, ripe, canned (small-extra large)",153,"olives, ripe, canned (small-extra large)",100.0,"olives, ripe, canned (small-extra large)",1.0,"olives, ripe, canned (small-extra large)",0.99999994,"olives, ripe, canned (small-extra large)"
